city,timestamp,temperature,season
New York,2010-06-13,10.219297920802754,summer
New York,2010-06-14,22.232160518543026,summer
New York,2010-06-15,17.87986598210647,summer
New York,2010-06-16,22.954086017044535,summer
New York,2010-06-17,28.735936895074552,summer
New York,2010-06-18,16.415066584437064,summer
New York,2010-06-19,16.26418251163359,summer
New York,2010-06-20,26.711664584420006,summer
New York,2010-06-21,27.490970930004817,summer
New York,2010-06-22,20.936730799742918,summer
New York,2010-06-23,26.072518791804487,summer
New York,2010-06-24,18.460640674307733,summer
New York,2010-06-25,28.390891760045076,summer
New York,2010-06-26,32.933746438504166,summer
New York,2010-06-27,28.985508837459182,summer
New York,2010-06-28,28.697010839792124,summer
New York,2010-06-29,23.492256363928195,summer
New York,2010-06-30,23.500143572516322,summer
New York,2010-07-01,24.626882307669646,summer
New York,2010-07-02,28.105588099892344,summer
New York,2010-07-03,31.25083744579587,summer
New York,2010-07-04,21.04195857479904,summer
New York,2010-07-05,19.119449292327424,summer
New York,2010-07-06,27.874830279613192,summer
New York,2010-07-07,30.360144150550816,summer
New York,2010-07-08,20.480661114619778,summer
New York,2010-07-09,19.666380868213214,summer
New York,2010-07-10,22.748792001127782,summer
New York,2010-07-11,24.86781211102105,summer
New York,2010-07-12,28.814759040166678,summer
New York,2010-07-13,26.915781657683628,summer
New York,2010-07-14,23.245322409240565,summer
New York,2010-07-15,19.506492997427358,summer
New York,2010-07-16,26.712231359046367,summer
New York,2010-07-17,29.40223891342752,summer
New York,2010-07-18,20.32474071315521,summer
New York,2010-07-19,15.935741677703563,summer
New York,2010-07-20,21.715288210330222,summer
New York,2010-07-21,36.126759079870865,summer
New York,2010-07-22,15.166548790838942,summer
New York,2010-07-23,19.998469730411568,summer
New York,2010-07-24,22.285853644364714,summer
New York,2010-07-25,25.46259489030947,summer
New York,2010-07-26,24.36567129447731,summer
New York,2010-07-27,24.5269715975713,summer
New York,2010-07-28,22.615416211480046,summer
New York,2010-07-29,30.778622837044587,summer
New York,2010-07-30,28.703591451802573,summer
New York,2010-07-31,22.786895481189077,summer
New York,2010-08-01,23.58995819208903,summer
New York,2010-08-02,29.77352738627663,summer
New York,2010-08-03,26.888579881130337,summer
New York,2010-08-04,26.667719417285724,summer
New York,2010-08-05,27.37308319083978,summer
New York,2010-08-06,20.550175759334852,summer
New York,2010-08-07,20.73610516302903,summer
New York,2010-08-08,28.963868793353807,summer
New York,2010-08-09,16.852732282730337,summer
New York,2010-08-10,32.22069158158092,summer
New York,2010-08-11,26.626047797939894,summer
New York,2010-08-12,25.649837341547286,summer
New York,2010-08-13,18.046443905425903,summer
New York,2010-08-14,24.53976626488918,summer
New York,2010-08-15,23.585709566622864,summer
New York,2010-08-16,17.57764596229145,summer
New York,2010-08-17,20.179408964264177,summer
New York,2010-08-18,16.134013916802928,summer
New York,2010-08-19,21.45326529085152,summer
New York,2010-08-20,10.432333222787058,summer
New York,2010-08-21,26.57600927117352,summer
New York,2010-08-22,17.3222059424628,summer
New York,2010-08-23,15.628550223370487,summer
New York,2010-08-24,30.71665708429571,summer
New York,2010-08-25,26.663776736196198,summer
New York,2010-08-26,24.308176664926897,summer
New York,2010-08-27,26.789291959643744,summer
New York,2010-08-28,26.318543932330606,summer
New York,2010-08-29,32.1959246885015,summer
New York,2010-08-30,19.364435413225834,summer
New York,2010-08-31,26.399631799212518,summer
New York,2010-09-01,20.342710195977155,autumn
New York,2010-09-02,14.034063748401705,autumn
New York,2010-09-03,17.91431765572481,autumn
New York,2010-09-04,22.299796336301274,autumn
New York,2010-09-05,5.671160433470968,autumn
New York,2010-09-06,8.25840234992266,autumn
New York,2010-09-07,20.673421613572778,autumn
New York,2010-09-08,17.106856604413533,autumn
New York,2010-09-09,23.478866139210307,autumn
New York,2010-09-10,16.93932054972591,autumn
New York,2010-09-11,12.016089379578707,autumn
New York,2010-09-12,13.435087405976665,autumn
New York,2010-09-13,20.25712591543497,autumn
New York,2010-09-14,22.623667572382097,autumn
New York,2010-09-15,12.66965120615101,autumn
New York,2010-09-16,15.106383057219691,autumn
New York,2010-09-17,27.016025789248985,autumn
New York,2010-09-18,17.805634309314772,autumn
New York,2010-09-19,17.348268665382594,autumn
New York,2010-09-20,11.385688112198363,autumn
New York,2010-09-21,13.116039256216643,autumn
New York,2010-09-22,20.647260727115537,autumn
New York,2010-09-23,16.5593756460025,autumn
New York,2010-09-24,13.945166684457387,autumn
New York,2010-09-25,15.37569030926265,autumn
New York,2010-09-26,18.905677397685622,autumn
New York,2010-09-27,6.233169637634347,autumn
New York,2010-09-28,19.188153329401633,autumn
New York,2010-09-29,10.799454033091019,autumn
New York,2010-09-30,20.06381082199327,autumn
New York,2010-10-01,15.74368757278787,autumn
New York,2010-10-02,18.18999439382777,autumn
New York,2010-10-03,18.031886436690247,autumn
New York,2010-10-04,15.4819916302911,autumn
New York,2010-10-05,20.076220527800768,autumn
New York,2010-10-06,18.10895866735594,autumn
New York,2010-10-07,8.626843496996727,autumn
New York,2010-10-08,11.344164281772194,autumn
New York,2010-10-09,14.161265340641105,autumn
New York,2010-10-10,28.058764522193137,autumn
New York,2010-10-11,10.035724811547981,autumn
New York,2010-10-12,14.914890156568795,autumn
New York,2010-10-13,12.815152327457046,autumn
New York,2010-10-14,2.1559179377808046,autumn
New York,2010-10-15,23.246704794162895,autumn
New York,2010-10-16,11.23796672194176,autumn
New York,2010-10-17,7.004794286219564,autumn
New York,2010-10-18,14.382101266181198,autumn
New York,2010-10-19,12.55038206776612,autumn
New York,2010-10-20,10.089758519975446,autumn
New York,2010-10-21,9.356513048101853,autumn
New York,2010-10-22,16.47331854606906,autumn
New York,2010-10-23,11.635911147217563,autumn
New York,2010-10-24,1.769940393242262,autumn
New York,2010-10-25,15.22092653481906,autumn
New York,2010-10-26,15.251253402657383,autumn
New York,2010-10-27,14.601460590417028,autumn
New York,2010-10-28,15.048343864899321,autumn
New York,2010-10-29,15.72337918568236,autumn
New York,2010-10-30,10.424706213127973,autumn
New York,2010-10-31,16.344765146790248,autumn
New York,2010-11-01,9.54469096437409,autumn
New York,2010-11-02,21.645640771106514,autumn
New York,2010-11-03,8.686134676383848,autumn
New York,2010-11-04,18.92231497885284,autumn
New York,2010-11-05,11.756355160281895,autumn
New York,2010-11-06,20.16434033975627,autumn
New York,2010-11-07,16.958057848650462,autumn
New York,2010-11-08,8.318289198822956,autumn
New York,2010-11-09,14.072694251140137,autumn
New York,2010-11-10,15.061513263412639,autumn
New York,2010-11-11,15.97840890069151,autumn
New York,2010-11-12,9.26412174873725,autumn
New York,2010-11-13,10.578480868737241,autumn
New York,2010-11-14,13.973893179590972,autumn
New York,2010-11-15,7.183035928535965,autumn
New York,2010-11-16,26.033376833243118,autumn
New York,2010-11-17,13.918642416706072,autumn
New York,2010-11-18,18.047243468576045,autumn
New York,2010-11-19,14.727018991739024,autumn
New York,2010-11-20,16.77525223218839,autumn
New York,2010-11-21,20.770336967737016,autumn
New York,2010-11-22,17.84685826373702,autumn
New York,2010-11-23,16.319884133422224,autumn
New York,2010-11-24,22.867203147780593,autumn
New York,2010-11-25,22.487446240488218,autumn
New York,2010-11-26,13.0489527184402,autumn
New York,2010-11-27,18.17678845303201,autumn
New York,2010-11-28,15.258449562607694,autumn
New York,2010-11-29,23.46463656983672,autumn
New York,2010-11-30,13.409983738262989,autumn
New York,2010-12-01,-1.4355135403111496,winter
New York,2010-12-02,7.4807264442493695,winter
New York,2010-12-03,-3.723610755785102,winter
New York,2010-12-04,-0.10735809826258234,winter
New York,2010-12-05,5.939487157582094,winter
New York,2010-12-06,-3.319922677245067,winter
New York,2010-12-07,-4.678527835701641,winter
New York,2010-12-08,7.4499805326295085,winter
New York,2010-12-09,-6.6185309948893645,winter
New York,2010-12-10,12.055151426838206,winter
New York,2010-12-11,-4.015939817043822,winter
New York,2010-12-12,7.539730963742609,winter
New York,2010-12-13,-1.640727741176573,winter
New York,2010-12-14,7.212329418646338,winter
New York,2010-12-15,1.4127958453671399,winter
New York,2010-12-16,-3.390130968133396,winter
New York,2010-12-17,-6.106052742653744,winter
New York,2010-12-18,9.032545130404134,winter
New York,2010-12-19,4.712811848742399,winter
New York,2010-12-20,-7.771402910116258,winter
New York,2010-12-21,-3.879740263846989,winter
New York,2010-12-22,2.163066015355298,winter
New York,2010-12-23,4.3315381563693744,winter
New York,2010-12-24,2.6235014036955997,winter
New York,2010-12-25,-1.5132729774313352,winter
New York,2010-12-26,-10.013601054840828,winter
New York,2010-12-27,-10.759862672830113,winter
New York,2010-12-28,-2.2731966749728176,winter
New York,2010-12-29,-5.121949569219405,winter
New York,2010-12-30,2.465048987455168,winter
New York,2010-12-31,0.7829381087441187,winter
New York,2011-01-01,-0.8061087449391968,winter
New York,2011-01-02,7.604666271331341,winter
New York,2011-01-03,1.984516195720603,winter
New York,2011-01-04,1.134528919868829,winter
New York,2011-01-05,0.7601449528315236,winter
New York,2011-01-06,-5.150514520964978,winter
New York,2011-01-07,0.29833448163976733,winter
New York,2011-01-08,-3.8254234271325895,winter
New York,2011-01-09,0.4730528337350514,winter
New York,2011-01-10,-5.729245737409929,winter
New York,2011-01-11,14.816253421414753,winter
New York,2011-01-12,2.9942011739036607,winter
New York,2011-01-13,-3.461063171656126,winter
New York,2011-01-14,-4.017516475248456,winter
New York,2011-01-15,4.45133356068847,winter
New York,2011-01-16,-0.035005477664031594,winter
New York,2011-01-17,3.524183302744385,winter
New York,2011-01-18,1.096407139020127,winter
New York,2011-01-19,7.7120491434427,winter
New York,2011-01-20,6.824256424719733,winter
New York,2011-01-21,-7.724989725685489,winter
New York,2011-01-22,-5.398306620816085,winter
New York,2011-01-23,-9.562460066339113,winter
New York,2011-01-24,0.19282133216698322,winter
New York,2011-01-25,0.5889860872622031,winter
New York,2011-01-26,0.30897102859261816,winter
New York,2011-01-27,-1.2206083465580055,winter
New York,2011-01-28,-3.7728481900472537,winter
New York,2011-01-29,-7.868920484433227,winter
New York,2011-01-30,-8.749577986788182,winter
New York,2011-01-31,3.0789700436274443,winter
New York,2011-02-01,5.771843664575366,winter
New York,2011-02-02,2.7305729029172356,winter
New York,2011-02-03,-7.200774576320189,winter
New York,2011-02-04,4.720703856090342,winter
New York,2011-02-05,5.950936586215681,winter
New York,2011-02-06,5.473637128726972,winter
New York,2011-02-07,-0.012860166788455371,winter
New York,2011-02-08,0.23357910969591045,winter
New York,2011-02-09,0.037083613304933996,winter
New York,2011-02-10,-2.1262853393271204,winter
New York,2011-02-11,-5.933844961884889,winter
New York,2011-02-12,-2.8410548320396405,winter
New York,2011-02-13,-8.03859208788629,winter
New York,2011-02-14,-1.454635392264442,winter
New York,2011-02-15,-4.56350861967001,winter
New York,2011-02-16,1.4778393101604492,winter
New York,2011-02-17,1.1208195318290355,winter
New York,2011-02-18,-5.51672256067234,winter
New York,2011-02-19,3.0339048787893756,winter
New York,2011-02-20,5.513181284723111,winter
New York,2011-02-21,6.135801314201506,winter
New York,2011-02-22,7.186583419510643,winter
New York,2011-02-23,-13.300331133972216,winter
New York,2011-02-24,1.567130933487175,winter
New York,2011-02-25,-5.4328734034996735,winter
New York,2011-02-26,3.125351592784158,winter
New York,2011-02-27,-1.604724683438111,winter
New York,2011-02-28,-1.730559756731861,winter
New York,2011-03-01,16.33746021989409,spring
New York,2011-03-02,14.14691623589464,spring
New York,2011-03-03,10.834237999190455,spring
New York,2011-03-04,10.321936281297084,spring
New York,2011-03-05,3.072349546857297,spring
New York,2011-03-06,8.736832032638779,spring
New York,2011-03-07,8.943694418205844,spring
New York,2011-03-08,13.266506832552851,spring
New York,2011-03-09,11.874720528180776,spring
New York,2011-03-10,-2.914393064420146,spring
New York,2011-03-11,8.854566518921981,spring
New York,2011-03-12,12.186795614780358,spring
New York,2011-03-13,12.238204043370786,spring
New York,2011-03-14,5.05919193103876,spring
New York,2011-03-15,7.307417366881342,spring
New York,2011-03-16,6.6766313858976245,spring
New York,2011-03-17,3.7754387044423403,spring
New York,2011-03-18,10.192407272370847,spring
New York,2011-03-19,8.358480707355355,spring
New York,2011-03-20,2.096699400215285,spring
New York,2011-03-21,16.17422952734385,spring
New York,2011-03-22,9.95192766949975,spring
New York,2011-03-23,15.029325683817685,spring
New York,2011-03-24,7.9897331377010286,spring
New York,2011-03-25,5.273151697951095,spring
New York,2011-03-26,9.569516236772944,spring
New York,2011-03-27,13.807947596794193,spring
New York,2011-03-28,7.8785659155275205,spring
New York,2011-03-29,11.380122737793048,spring
New York,2011-03-30,15.420834205771875,spring
New York,2011-03-31,12.600262422896396,spring
New York,2011-04-01,13.934961869530687,spring
New York,2011-04-02,9.011469285543525,spring
New York,2011-04-03,12.835379194228953,spring
New York,2011-04-04,13.416920799637698,spring
New York,2011-04-05,10.774989814536438,spring
New York,2011-04-06,2.6120568239507342,spring
New York,2011-04-07,-0.7871509473374338,spring
New York,2011-04-08,5.17079167086205,spring
New York,2011-04-09,14.832650434751795,spring
New York,2011-04-10,12.434792619960627,spring
New York,2011-04-11,8.525685483306729,spring
New York,2011-04-12,1.2895001876248902,spring
New York,2011-04-13,4.376492490543313,spring
New York,2011-04-14,8.899561058696762,spring
New York,2011-04-15,22.839825917139233,spring
New York,2011-04-16,6.337986398540818,spring
New York,2011-04-17,4.784289646404915,spring
New York,2011-04-18,9.396006822623649,spring
New York,2011-04-19,2.0826146471209173,spring
New York,2011-04-20,19.032602059543365,spring
New York,2011-04-21,12.260887656938506,spring
New York,2011-04-22,7.312801425522606,spring
New York,2011-04-23,9.07377105626253,spring
New York,2011-04-24,14.677106426276486,spring
New York,2011-04-25,13.584757810213603,spring
New York,2011-04-26,8.012821602967598,spring
New York,2011-04-27,17.314694192329128,spring
New York,2011-04-28,16.611015150687052,spring
New York,2011-04-29,7.925858769924664,spring
New York,2011-04-30,9.40858413766119,spring
New York,2011-05-01,17.864754629407642,spring
New York,2011-05-02,7.0687236924085255,spring
New York,2011-05-03,12.280615728118114,spring
New York,2011-05-04,8.55551437278547,spring
New York,2011-05-05,-0.4114613131597693,spring
New York,2011-05-06,10.569069527913783,spring
New York,2011-05-07,2.061745248239225,spring
New York,2011-05-08,1.9981053283853747,spring
New York,2011-05-09,7.420134182088624,spring
New York,2011-05-10,1.3091573586367584,spring
New York,2011-05-11,19.194024366512043,spring
New York,2011-05-12,13.538296432998534,spring
New York,2011-05-13,1.0743706259808548,spring
New York,2011-05-14,9.327502672699953,spring
New York,2011-05-15,15.634806912336275,spring
New York,2011-05-16,12.400276134197691,spring
New York,2011-05-17,10.603501348437916,spring
New York,2011-05-18,15.121100446287212,spring
New York,2011-05-19,12.005141319296945,spring
New York,2011-05-20,16.466669974263255,spring
New York,2011-05-21,6.442979267016275,spring
New York,2011-05-22,8.216425039208215,spring
New York,2011-05-23,0.6201378280259302,spring
New York,2011-05-24,10.50691266872164,spring
New York,2011-05-25,8.326024117847421,spring
New York,2011-05-26,18.777597109099663,spring
New York,2011-05-27,6.24958990515849,spring
New York,2011-05-28,0.8294933217966687,spring
New York,2011-05-29,4.771197287716792,spring
New York,2011-05-30,14.021155733761816,spring
New York,2011-05-31,11.90821602047679,spring
New York,2011-06-01,21.21620387076122,summer
New York,2011-06-02,22.99384718737356,summer
New York,2011-06-03,18.737953502414726,summer
New York,2011-06-04,19.946811451770287,summer
New York,2011-06-05,14.085721906336746,summer
New York,2011-06-06,19.64431964076376,summer
New York,2011-06-07,23.353708089584735,summer
New York,2011-06-08,29.248120759094654,summer
New York,2011-06-09,27.73923361529058,summer
New York,2011-06-10,21.51193651477357,summer
New York,2011-06-11,13.704005371644685,summer
New York,2011-06-12,23.259955500331987,summer
New York,2011-06-13,25.676058003497133,summer
New York,2011-06-14,28.02571138195344,summer
New York,2011-06-15,27.7320311463067,summer
New York,2011-06-16,22.295921430625285,summer
New York,2011-06-17,22.024365340779003,summer
New York,2011-06-18,29.913124480537135,summer
New York,2011-06-19,22.986445854358394,summer
New York,2011-06-20,21.829782888932822,summer
New York,2011-06-21,23.810823757826327,summer
New York,2011-06-22,16.745366629609222,summer
New York,2011-06-23,23.00295089441069,summer
New York,2011-06-24,25.984057190547844,summer
New York,2011-06-25,25.19551774115434,summer
New York,2011-06-26,31.165600879840685,summer
New York,2011-06-27,20.02703541566288,summer
New York,2011-06-28,26.48137450947199,summer
New York,2011-06-29,20.577281928023325,summer
New York,2011-06-30,26.142226096992264,summer
New York,2011-07-01,21.489578361328693,summer
New York,2011-07-02,29.919280700697723,summer
New York,2011-07-03,32.03908879807973,summer
New York,2011-07-04,25.410252032098718,summer
New York,2011-07-05,23.943368641258793,summer
New York,2011-07-06,17.353960274488507,summer
New York,2011-07-07,31.699964140835267,summer
New York,2011-07-08,17.165439086784545,summer
New York,2011-07-09,18.61662304540089,summer
New York,2011-07-10,20.5192687179546,summer
New York,2011-07-11,24.048602032509958,summer
New York,2011-07-12,18.726986439470927,summer
New York,2011-07-13,28.836723068822693,summer
New York,2011-07-14,24.680299142656548,summer
New York,2011-07-15,26.094674180179354,summer
New York,2011-07-16,24.310074974598496,summer
New York,2011-07-17,22.334991807179524,summer
New York,2011-07-18,32.15549675019321,summer
New York,2011-07-19,25.026339824675986,summer
New York,2011-07-20,24.999033428470383,summer
New York,2011-07-21,26.718279915048967,summer
New York,2011-07-22,26.012324859955918,summer
New York,2011-07-23,26.425407282748843,summer
New York,2011-07-24,30.414078533392317,summer
New York,2011-07-25,25.33475951139611,summer
New York,2011-07-26,23.655529855927906,summer
New York,2011-07-27,16.39647815637713,summer
New York,2011-07-28,28.387228812865246,summer
New York,2011-07-29,30.70103681076844,summer
New York,2011-07-30,24.400889423883836,summer
New York,2011-07-31,29.096685800951484,summer
New York,2011-08-01,20.441324349765583,summer
New York,2011-08-02,25.601529615732208,summer
New York,2011-08-03,26.98446161442186,summer
New York,2011-08-04,25.03658018000119,summer
New York,2011-08-05,20.2762536040781,summer
New York,2011-08-06,26.184071968616045,summer
New York,2011-08-07,30.362481702757087,summer
New York,2011-08-08,26.677991094424115,summer
New York,2011-08-09,25.364255698419356,summer
New York,2011-08-10,24.28576559480645,summer
New York,2011-08-11,34.821142854254106,summer
New York,2011-08-12,23.43989563910597,summer
New York,2011-08-13,26.04862262059733,summer
New York,2011-08-14,32.019524375065494,summer
New York,2011-08-15,27.51868409973002,summer
New York,2011-08-16,26.857091119513854,summer
New York,2011-08-17,22.087141360283802,summer
New York,2011-08-18,29.413627922423444,summer
New York,2011-08-19,15.594149626534978,summer
New York,2011-08-20,16.58536376065146,summer
New York,2011-08-21,22.09968278750327,summer
New York,2011-08-22,25.998890255919324,summer
New York,2011-08-23,23.144500021779823,summer
New York,2011-08-24,20.489631811098608,summer
New York,2011-08-25,19.405075649487593,summer
New York,2011-08-26,27.014074234065724,summer
New York,2011-08-27,15.782822547986076,summer
New York,2011-08-28,23.395093436592077,summer
New York,2011-08-29,38.858244484101036,summer
New York,2011-08-30,21.00920250846516,summer
New York,2011-08-31,22.971903174073372,summer
New York,2011-09-01,11.455737908408107,autumn
New York,2011-09-02,6.552374149166026,autumn
New York,2011-09-03,8.344133630106215,autumn
New York,2011-09-04,12.528492697754825,autumn
New York,2011-09-05,9.37616655923344,autumn
New York,2011-09-06,24.165569132981062,autumn
New York,2011-09-07,10.688234885161853,autumn
New York,2011-09-08,11.545926776193456,autumn
New York,2011-09-09,16.966827720498475,autumn
New York,2011-09-10,15.589308626971642,autumn
New York,2011-09-11,17.499042044097614,autumn
New York,2011-09-12,14.8302578618301,autumn
New York,2011-09-13,11.697612783370793,autumn
New York,2011-09-14,20.966541756916968,autumn
New York,2011-09-15,6.879188483368445,autumn
New York,2011-09-16,7.650677918983906,autumn
New York,2011-09-17,19.833826756881347,autumn
New York,2011-09-18,13.048379763771948,autumn
New York,2011-09-19,15.04215991617301,autumn
New York,2011-09-20,11.973431974575353,autumn
New York,2011-09-21,15.159881848645822,autumn
New York,2011-09-22,10.607299224076277,autumn
New York,2011-09-23,16.42032569355281,autumn
New York,2011-09-24,18.01191413054765,autumn
New York,2011-09-25,20.62664506520083,autumn
New York,2011-09-26,17.474840540867266,autumn
New York,2011-09-27,14.567462489213504,autumn
New York,2011-09-28,18.090115639983026,autumn
New York,2011-09-29,6.044200117360637,autumn
New York,2011-09-30,13.328219299585896,autumn
New York,2011-10-01,18.606790040325528,autumn
New York,2011-10-02,18.93762418998562,autumn
New York,2011-10-03,11.635510980048444,autumn
New York,2011-10-04,17.394998089899193,autumn
New York,2011-10-05,19.141849611230047,autumn
New York,2011-10-06,17.413978399438424,autumn
New York,2011-10-07,23.335220482518565,autumn
New York,2011-10-08,20.43182457335277,autumn
New York,2011-10-09,12.923499742036388,autumn
New York,2011-10-10,11.345579317370735,autumn
New York,2011-10-11,10.8150211915863,autumn
New York,2011-10-12,25.98893082452407,autumn
New York,2011-10-13,12.172620217160786,autumn
